"","Country.Region","date","CumCaseNumber","IncCaseNumber","geo","Continent","country_region"
"36211","Papua New Guinea",2020-08-20,361,14,"PG","OC","Papua New Guinea"
"36212","Papua New Guinea",2020-08-21,361,0,"PG","OC","Papua New Guinea"
"36213","Papua New Guinea",2020-08-22,361,0,"PG","OC","Papua New Guinea"
"36214","Papua New Guinea",2020-08-23,401,40,"PG","OC","Papua New Guinea"
"36215","Papua New Guinea",2020-08-24,401,0,"PG","OC","Papua New Guinea"
"36216","Papua New Guinea",2020-08-25,419,18,"PG","OC","Papua New Guinea"
"36217","Papua New Guinea",2020-08-26,419,0,"PG","OC","Papua New Guinea"
"36218","Papua New Guinea",2020-08-27,424,5,"PG","OC","Papua New Guinea"
"36219","Papua New Guinea",2020-08-28,453,29,"PG","OC","Papua New Guinea"
"36220","Papua New Guinea",2020-08-29,453,0,"PG","OC","Papua New Guinea"
"36221","Papua New Guinea",2020-08-30,459,6,"PG","OC","Papua New Guinea"
"36222","Papua New Guinea",2020-08-31,459,0,"PG","OC","Papua New Guinea"
"36223","Papua New Guinea",2020-09-01,460,1,"PG","OC","Papua New Guinea"
"36224","Papua New Guinea",2020-09-02,471,11,"PG","OC","Papua New Guinea"
"36225","Papua New Guinea",2020-09-03,471,0,"PG","OC","Papua New Guinea"
"36226","Papua New Guinea",2020-09-04,479,8,"PG","OC","Papua New Guinea"
"36227","Papua New Guinea",2020-09-05,488,9,"PG","OC","Papua New Guinea"
"36228","Papua New Guinea",2020-09-06,497,9,"PG","OC","Papua New Guinea"
"36229","Papua New Guinea",2020-09-07,497,0,"PG","OC","Papua New Guinea"
"36230","Papua New Guinea",2020-09-08,503,6,"PG","OC","Papua New Guinea"
"36231","Papua New Guinea",2020-09-09,504,1,"PG","OC","Papua New Guinea"
"36232","Papua New Guinea",2020-09-10,507,3,"PG","OC","Papua New Guinea"
"36233","Papua New Guinea",2020-09-11,508,1,"PG","OC","Papua New Guinea"
"36234","Papua New Guinea",2020-09-12,508,0,"PG","OC","Papua New Guinea"
"36235","Papua New Guinea",2020-09-13,510,2,"PG","OC","Papua New Guinea"
"36236","Papua New Guinea",2020-09-14,511,1,"PG","OC","Papua New Guinea"
"36237","Papua New Guinea",2020-09-15,511,0,"PG","OC","Papua New Guinea"
"36238","Papua New Guinea",2020-09-16,516,5,"PG","OC","Papua New Guinea"
"36239","Papua New Guinea",2020-09-17,516,0,"PG","OC","Papua New Guinea"
"36240","Papua New Guinea",2020-09-18,516,0,"PG","OC","Papua New Guinea"
"36241","Papua New Guinea",2020-09-19,516,0,"PG","OC","Papua New Guinea"
"36242","Papua New Guinea",2020-09-20,517,1,"PG","OC","Papua New Guinea"
"36243","Papua New Guinea",2020-09-21,517,0,"PG","OC","Papua New Guinea"
"36244","Papua New Guinea",2020-09-22,527,10,"PG","OC","Papua New Guinea"
"36245","Papua New Guinea",2020-09-23,527,0,"PG","OC","Papua New Guinea"
"36246","Papua New Guinea",2020-09-24,531,4,"PG","OC","Papua New Guinea"
"36247","Papua New Guinea",2020-09-25,532,1,"PG","OC","Papua New Guinea"
"36248","Papua New Guinea",2020-09-26,532,0,"PG","OC","Papua New Guinea"
"36249","Papua New Guinea",2020-09-27,532,0,"PG","OC","Papua New Guinea"
"36250","Papua New Guinea",2020-09-28,532,0,"PG","OC","Papua New Guinea"
"36251","Papua New Guinea",2020-09-29,534,2,"PG","OC","Papua New Guinea"
"36252","Papua New Guinea",2020-09-30,534,0,"PG","OC","Papua New Guinea"
"36253","Papua New Guinea",2020-10-01,539,5,"PG","OC","Papua New Guinea"
"36254","Papua New Guinea",2020-10-02,539,0,"PG","OC","Papua New Guinea"
"36255","Papua New Guinea",2020-10-03,540,1,"PG","OC","Papua New Guinea"
"36256","Papua New Guinea",2020-10-04,540,0,"PG","OC","Papua New Guinea"
"36257","Papua New Guinea",2020-10-05,540,0,"PG","OC","Papua New Guinea"
"36258","Papua New Guinea",2020-10-06,541,1,"PG","OC","Papua New Guinea"
"36259","Papua New Guinea",2020-10-07,541,0,"PG","OC","Papua New Guinea"
"36260","Papua New Guinea",2020-10-08,549,8,"PG","OC","Papua New Guinea"
"36261","Papua New Guinea",2020-10-09,549,0,"PG","OC","Papua New Guinea"
"36262","Papua New Guinea",2020-10-10,549,0,"PG","OC","Papua New Guinea"
"36263","Papua New Guinea",2020-10-11,554,5,"PG","OC","Papua New Guinea"
"36264","Papua New Guinea",2020-10-12,565,11,"PG","OC","Papua New Guinea"
"36265","Papua New Guinea",2020-10-13,565,0,"PG","OC","Papua New Guinea"
"36266","Papua New Guinea",2020-10-14,578,13,"PG","OC","Papua New Guinea"
"36267","Papua New Guinea",2020-10-15,578,0,"PG","OC","Papua New Guinea"
"36268","Papua New Guinea",2020-10-16,578,0,"PG","OC","Papua New Guinea"
"36269","Papua New Guinea",2020-10-17,581,3,"PG","OC","Papua New Guinea"
"36270","Papua New Guinea",2020-10-18,581,0,"PG","OC","Papua New Guinea"
"36271","Papua New Guinea",2020-10-19,581,0,"PG","OC","Papua New Guinea"
"36272","Papua New Guinea",2020-10-20,581,0,"PG","OC","Papua New Guinea"
"36273","Papua New Guinea",2020-10-21,581,0,"PG","OC","Papua New Guinea"
"36274","Papua New Guinea",2020-10-22,583,2,"PG","OC","Papua New Guinea"
"36275","Papua New Guinea",2020-10-23,583,0,"PG","OC","Papua New Guinea"
"36276","Papua New Guinea",2020-10-24,583,0,"PG","OC","Papua New Guinea"
"36277","Papua New Guinea",2020-10-25,583,0,"PG","OC","Papua New Guinea"
"36278","Papua New Guinea",2020-10-26,588,5,"PG","OC","Papua New Guinea"
"36279","Papua New Guinea",2020-10-27,588,0,"PG","OC","Papua New Guinea"
"36280","Papua New Guinea",2020-10-28,588,0,"PG","OC","Papua New Guinea"
"36281","Papua New Guinea",2020-10-29,589,1,"PG","OC","Papua New Guinea"
"36282","Papua New Guinea",2020-10-30,589,0,"PG","OC","Papua New Guinea"
"36283","Papua New Guinea",2020-10-31,589,0,"PG","OC","Papua New Guinea"
"36284","Papua New Guinea",2020-11-01,589,0,"PG","OC","Papua New Guinea"
"36285","Papua New Guinea",2020-11-02,590,1,"PG","OC","Papua New Guinea"
"36286","Papua New Guinea",2020-11-03,597,7,"PG","OC","Papua New Guinea"
"36287","Papua New Guinea",2020-11-04,597,0,"PG","OC","Papua New Guinea"
"36288","Papua New Guinea",2020-11-05,597,0,"PG","OC","Papua New Guinea"
"36289","Paraguay",2020-01-23,0,0,"PY","SA","Paraguay"
"36290","Paraguay",2020-01-24,0,0,"PY","SA","Paraguay"
"36291","Paraguay",2020-01-25,0,0,"PY","SA","Paraguay"
"36292","Paraguay",2020-01-26,0,0,"PY","SA","Paraguay"
"36293","Paraguay",2020-01-27,0,0,"PY","SA","Paraguay"
"36294","Paraguay",2020-01-28,0,0,"PY","SA","Paraguay"
"36295","Paraguay",2020-01-29,0,0,"PY","SA","Paraguay"
"36296","Paraguay",2020-01-30,0,0,"PY","SA","Paraguay"
"36297","Paraguay",2020-01-31,0,0,"PY","SA","Paraguay"
"36298","Paraguay",2020-02-01,0,0,"PY","SA","Paraguay"
"36299","Paraguay",2020-02-02,0,0,"PY","SA","Paraguay"
"36300","Paraguay",2020-02-03,0,0,"PY","SA","Paraguay"
"36301","Paraguay",2020-02-04,0,0,"PY","SA","Paraguay"
"36302","Paraguay",2020-02-05,0,0,"PY","SA","Paraguay"
"36303","Paraguay",2020-02-06,0,0,"PY","SA","Paraguay"
"36304","Paraguay",2020-02-07,0,0,"PY","SA","Paraguay"
"36305","Paraguay",2020-02-08,0,0,"PY","SA","Paraguay"
"36306","Paraguay",2020-02-09,0,0,"PY","SA","Paraguay"
"36307","Paraguay",2020-02-10,0,0,"PY","SA","Paraguay"
"36308","Paraguay",2020-02-11,0,0,"PY","SA","Paraguay"
"36309","Paraguay",2020-02-12,0,0,"PY","SA","Paraguay"
"36310","Paraguay",2020-02-13,0,0,"PY","SA","Paraguay"
"36311","Paraguay",2020-02-14,0,0,"PY","SA","Paraguay"
"36312","Paraguay",2020-02-15,0,0,"PY","SA","Paraguay"
"36313","Paraguay",2020-02-16,0,0,"PY","SA","Paraguay"
"36314","Paraguay",2020-02-17,0,0,"PY","SA","Paraguay"
"36315","Paraguay",2020-02-18,0,0,"PY","SA","Paraguay"
"36316","Paraguay",2020-02-19,0,0,"PY","SA","Paraguay"
"36317","Paraguay",2020-02-20,0,0,"PY","SA","Paraguay"
"36318","Paraguay",2020-02-21,0,0,"PY","SA","Paraguay"
"36319","Paraguay",2020-02-22,0,0,"PY","SA","Paraguay"
"36320","Paraguay",2020-02-23,0,0,"PY","SA","Paraguay"
"36321","Paraguay",2020-02-24,0,0,"PY","SA","Paraguay"
"36322","Paraguay",2020-02-25,0,0,"PY","SA","Paraguay"
"36323","Paraguay",2020-02-26,0,0,"PY","SA","Paraguay"
"36324","Paraguay",2020-02-27,0,0,"PY","SA","Paraguay"
"36325","Paraguay",2020-02-28,0,0,"PY","SA","Paraguay"
"36326","Paraguay",2020-02-29,0,0,"PY","SA","Paraguay"
"36327","Paraguay",2020-03-01,0,0,"PY","SA","Paraguay"
"36328","Paraguay",2020-03-02,0,0,"PY","SA","Paraguay"
"36329","Paraguay",2020-03-03,0,0,"PY","SA","Paraguay"
"36330","Paraguay",2020-03-04,0,0,"PY","SA","Paraguay"
"36331","Paraguay",2020-03-05,0,0,"PY","SA","Paraguay"
"36332","Paraguay",2020-03-06,0,0,"PY","SA","Paraguay"
"36333","Paraguay",2020-03-07,0,0,"PY","SA","Paraguay"
"36334","Paraguay",2020-03-08,1,1,"PY","SA","Paraguay"
"36335","Paraguay",2020-03-09,1,0,"PY","SA","Paraguay"
"36336","Paraguay",2020-03-10,1,0,"PY","SA","Paraguay"
"36337","Paraguay",2020-03-11,5,4,"PY","SA","Paraguay"
"36338","Paraguay",2020-03-12,5,0,"PY","SA","Paraguay"
"36339","Paraguay",2020-03-13,6,1,"PY","SA","Paraguay"
"36340","Paraguay",2020-03-14,6,0,"PY","SA","Paraguay"
"36341","Paraguay",2020-03-15,6,0,"PY","SA","Paraguay"
"36342","Paraguay",2020-03-16,8,2,"PY","SA","Paraguay"
"36343","Paraguay",2020-03-17,9,1,"PY","SA","Paraguay"
"36344","Paraguay",2020-03-18,11,2,"PY","SA","Paraguay"
"36345","Paraguay",2020-03-19,11,0,"PY","SA","Paraguay"
"36346","Paraguay",2020-03-20,13,2,"PY","SA","Paraguay"
"36347","Paraguay",2020-03-21,18,5,"PY","SA","Paraguay"
"36348","Paraguay",2020-03-22,22,4,"PY","SA","Paraguay"
"36349","Paraguay",2020-03-23,22,0,"PY","SA","Paraguay"
"36350","Paraguay",2020-03-24,27,5,"PY","SA","Paraguay"
"36351","Paraguay",2020-03-25,37,10,"PY","SA","Paraguay"
"36352","Paraguay",2020-03-26,41,4,"PY","SA","Paraguay"
"36353","Paraguay",2020-03-27,52,11,"PY","SA","Paraguay"
"36354","Paraguay",2020-03-28,56,4,"PY","SA","Paraguay"
"36355","Paraguay",2020-03-29,59,3,"PY","SA","Paraguay"
"36356","Paraguay",2020-03-30,64,5,"PY","SA","Paraguay"
"36357","Paraguay",2020-03-31,65,1,"PY","SA","Paraguay"
"36358","Paraguay",2020-04-01,69,4,"PY","SA","Paraguay"
"36359","Paraguay",2020-04-02,77,8,"PY","SA","Paraguay"
"36360","Paraguay",2020-04-03,92,15,"PY","SA","Paraguay"
"36361","Paraguay",2020-04-04,96,4,"PY","SA","Paraguay"
"36362","Paraguay",2020-04-05,104,8,"PY","SA","Paraguay"
"36363","Paraguay",2020-04-06,113,9,"PY","SA","Paraguay"
"36364","Paraguay",2020-04-07,115,2,"PY","SA","Paraguay"
"36365","Paraguay",2020-04-08,119,4,"PY","SA","Paraguay"
"36366","Paraguay",2020-04-09,124,5,"PY","SA","Paraguay"
"36367","Paraguay",2020-04-10,129,5,"PY","SA","Paraguay"
"36368","Paraguay",2020-04-11,133,4,"PY","SA","Paraguay"
"36369","Paraguay",2020-04-12,134,1,"PY","SA","Paraguay"
"36370","Paraguay",2020-04-13,147,13,"PY","SA","Paraguay"
"36371","Paraguay",2020-04-14,159,12,"PY","SA","Paraguay"
"36372","Paraguay",2020-04-15,161,2,"PY","SA","Paraguay"
"36373","Paraguay",2020-04-16,174,13,"PY","SA","Paraguay"
"36374","Paraguay",2020-04-17,199,25,"PY","SA","Paraguay"
"36375","Paraguay",2020-04-18,202,3,"PY","SA","Paraguay"
"36376","Paraguay",2020-04-19,206,4,"PY","SA","Paraguay"
"36377","Paraguay",2020-04-20,208,2,"PY","SA","Paraguay"
"36378","Paraguay",2020-04-21,208,0,"PY","SA","Paraguay"
"36379","Paraguay",2020-04-22,213,5,"PY","SA","Paraguay"
"36380","Paraguay",2020-04-23,213,0,"PY","SA","Paraguay"
"36381","Paraguay",2020-04-24,223,10,"PY","SA","Paraguay"
"36382","Paraguay",2020-04-25,228,5,"PY","SA","Paraguay"
"36383","Paraguay",2020-04-26,228,0,"PY","SA","Paraguay"
"36384","Paraguay",2020-04-27,228,0,"PY","SA","Paraguay"
"36385","Paraguay",2020-04-28,239,11,"PY","SA","Paraguay"
"36386","Paraguay",2020-04-29,239,0,"PY","SA","Paraguay"
"36387","Paraguay",2020-04-30,266,27,"PY","SA","Paraguay"
"36388","Paraguay",2020-05-01,333,67,"PY","SA","Paraguay"
"36389","Paraguay",2020-05-02,370,37,"PY","SA","Paraguay"
"36390","Paraguay",2020-05-03,396,26,"PY","SA","Paraguay"
"36391","Paraguay",2020-05-04,415,19,"PY","SA","Paraguay"
"36392","Paraguay",2020-05-05,431,16,"PY","SA","Paraguay"
"36393","Paraguay",2020-05-06,440,9,"PY","SA","Paraguay"
"36394","Paraguay",2020-05-07,462,22,"PY","SA","Paraguay"
"36395","Paraguay",2020-05-08,563,101,"PY","SA","Paraguay"
"36396","Paraguay",2020-05-09,689,126,"PY","SA","Paraguay"
"36397","Paraguay",2020-05-10,713,24,"PY","SA","Paraguay"
"36398","Paraguay",2020-05-11,724,11,"PY","SA","Paraguay"
"36399","Paraguay",2020-05-12,737,13,"PY","SA","Paraguay"
"36400","Paraguay",2020-05-13,740,3,"PY","SA","Paraguay"
"36401","Paraguay",2020-05-14,754,14,"PY","SA","Paraguay"
"36402","Paraguay",2020-05-15,759,5,"PY","SA","Paraguay"
"36403","Paraguay",2020-05-16,778,19,"PY","SA","Paraguay"
"36404","Paraguay",2020-05-17,786,8,"PY","SA","Paraguay"
"36405","Paraguay",2020-05-18,788,2,"PY","SA","Paraguay"
"36406","Paraguay",2020-05-19,829,41,"PY","SA","Paraguay"
"36407","Paraguay",2020-05-20,833,4,"PY","SA","Paraguay"
"36408","Paraguay",2020-05-21,836,3,"PY","SA","Paraguay"
"36409","Paraguay",2020-05-22,838,2,"PY","SA","Paraguay"
"36410","Paraguay",2020-05-23,850,12,"PY","SA","Paraguay"
"36411","Paraguay",2020-05-24,862,12,"PY","SA","Paraguay"
"36412","Paraguay",2020-05-25,865,3,"PY","SA","Paraguay"
"36413","Paraguay",2020-05-26,877,12,"PY","SA","Paraguay"
"36414","Paraguay",2020-05-27,884,7,"PY","SA","Paraguay"
"36415","Paraguay",2020-05-28,900,16,"PY","SA","Paraguay"
"36416","Paraguay",2020-05-29,917,17,"PY","SA","Paraguay"
"36417","Paraguay",2020-05-30,964,47,"PY","SA","Paraguay"
"36418","Paraguay",2020-05-31,986,22,"PY","SA","Paraguay"
"36419","Paraguay",2020-06-01,995,9,"PY","SA","Paraguay"
"36420","Paraguay",2020-06-02,1013,18,"PY","SA","Paraguay"
"36421","Paraguay",2020-06-03,1070,57,"PY","SA","Paraguay"
"36422","Paraguay",2020-06-04,1086,16,"PY","SA","Paraguay"
"36423","Paraguay",2020-06-05,1087,1,"PY","SA","Paraguay"
"36424","Paraguay",2020-06-06,1090,3,"PY","SA","Paraguay"
"36425","Paraguay",2020-06-07,1135,45,"PY","SA","Paraguay"
"36426","Paraguay",2020-06-08,1145,10,"PY","SA","Paraguay"
"36427","Paraguay",2020-06-09,1187,42,"PY","SA","Paraguay"
"36428","Paraguay",2020-06-10,1202,15,"PY","SA","Paraguay"
"36429","Paraguay",2020-06-11,1230,28,"PY","SA","Paraguay"
"36430","Paraguay",2020-06-12,1254,24,"PY","SA","Paraguay"
"36431","Paraguay",2020-06-13,1261,7,"PY","SA","Paraguay"
"36432","Paraguay",2020-06-14,1289,28,"PY","SA","Paraguay"
"36433","Paraguay",2020-06-15,1296,7,"PY","SA","Paraguay"
"36434","Paraguay",2020-06-16,1303,7,"PY","SA","Paraguay"
"36435","Paraguay",2020-06-17,1308,5,"PY","SA","Paraguay"
"36436","Paraguay",2020-06-18,1330,22,"PY","SA","Paraguay"
"36437","Paraguay",2020-06-19,1336,6,"PY","SA","Paraguay"
"36438","Paraguay",2020-06-20,1362,26,"PY","SA","Paraguay"
"36439","Paraguay",2020-06-21,1379,17,"PY","SA","Paraguay"
"36440","Paraguay",2020-06-22,1392,13,"PY","SA","Paraguay"
"36441","Paraguay",2020-06-23,1422,30,"PY","SA","Paraguay"
"36442","Paraguay",2020-06-24,1528,106,"PY","SA","Paraguay"
"36443","Paraguay",2020-06-25,1569,41,"PY","SA","Paraguay"
"36444","Paraguay",2020-06-26,1711,142,"PY","SA","Paraguay"
"36445","Paraguay",2020-06-27,1942,231,"PY","SA","Paraguay"
"36446","Paraguay",2020-06-28,2127,185,"PY","SA","Paraguay"
"36447","Paraguay",2020-06-29,2191,64,"PY","SA","Paraguay"
"36448","Paraguay",2020-06-30,2221,30,"PY","SA","Paraguay"
"36449","Paraguay",2020-07-01,2260,39,"PY","SA","Paraguay"
"36450","Paraguay",2020-07-02,2303,43,"PY","SA","Paraguay"
"36451","Paraguay",2020-07-03,2349,46,"PY","SA","Paraguay"
"36452","Paraguay",2020-07-04,2385,36,"PY","SA","Paraguay"
"36453","Paraguay",2020-07-05,2427,42,"PY","SA","Paraguay"
"36454","Paraguay",2020-07-06,2456,29,"PY","SA","Paraguay"
"36455","Paraguay",2020-07-07,2502,46,"PY","SA","Paraguay"
"36456","Paraguay",2020-07-08,2554,52,"PY","SA","Paraguay"
"36457","Paraguay",2020-07-09,2638,84,"PY","SA","Paraguay"
"36458","Paraguay",2020-07-10,2736,98,"PY","SA","Paraguay"
"36459","Paraguay",2020-07-11,2820,84,"PY","SA","Paraguay"
"36460","Paraguay",2020-07-12,2948,128,"PY","SA","Paraguay"
"36461","Paraguay",2020-07-13,2980,32,"PY","SA","Paraguay"
"36462","Paraguay",2020-07-14,3074,94,"PY","SA","Paraguay"
"36463","Paraguay",2020-07-15,3198,124,"PY","SA","Paraguay"
"36464","Paraguay",2020-07-16,3342,144,"PY","SA","Paraguay"
"36465","Paraguay",2020-07-17,3457,115,"PY","SA","Paraguay"
"36466","Paraguay",2020-07-18,3629,172,"PY","SA","Paraguay"
"36467","Paraguay",2020-07-19,3721,92,"PY","SA","Paraguay"
"36468","Paraguay",2020-07-20,3748,27,"PY","SA","Paraguay"
"36469","Paraguay",2020-07-21,3817,69,"PY","SA","Paraguay"
"36470","Paraguay",2020-07-22,4000,183,"PY","SA","Paraguay"
"36471","Paraguay",2020-07-23,4113,113,"PY","SA","Paraguay"
"36472","Paraguay",2020-07-24,4224,111,"PY","SA","Paraguay"
"36473","Paraguay",2020-07-25,4328,104,"PY","SA","Paraguay"
"36474","Paraguay",2020-07-26,4444,116,"PY","SA","Paraguay"
"36475","Paraguay",2020-07-27,4548,104,"PY","SA","Paraguay"
"36476","Paraguay",2020-07-28,4674,126,"PY","SA","Paraguay"
"36477","Paraguay",2020-07-29,4866,192,"PY","SA","Paraguay"
"36478","Paraguay",2020-07-30,5207,341,"PY","SA","Paraguay"
"36479","Paraguay",2020-07-31,5338,131,"PY","SA","Paraguay"
"36480","Paraguay",2020-08-01,5485,147,"PY","SA","Paraguay"
"36481","Paraguay",2020-08-02,5644,159,"PY","SA","Paraguay"
"36482","Paraguay",2020-08-03,5724,80,"PY","SA","Paraguay"
"36483","Paraguay",2020-08-04,5852,128,"PY","SA","Paraguay"
"36484","Paraguay",2020-08-05,6060,208,"PY","SA","Paraguay"
"36485","Paraguay",2020-08-06,6375,315,"PY","SA","Paraguay"
"36486","Paraguay",2020-08-07,6508,133,"PY","SA","Paraguay"
"36487","Paraguay",2020-08-08,6705,197,"PY","SA","Paraguay"
"36488","Paraguay",2020-08-09,6907,202,"PY","SA","Paraguay"
"36489","Paraguay",2020-08-10,7234,327,"PY","SA","Paraguay"
"36490","Paraguay",2020-08-11,7519,285,"PY","SA","Paraguay"
"36491","Paraguay",2020-08-12,8018,499,"PY","SA","Paraguay"
"36492","Paraguay",2020-08-13,8389,371,"PY","SA","Paraguay"
"36493","Paraguay",2020-08-14,9022,633,"PY","SA","Paraguay"
"36494","Paraguay",2020-08-15,9381,359,"PY","SA","Paraguay"
"36495","Paraguay",2020-08-16,9791,410,"PY","SA","Paraguay"
"36496","Paraguay",2020-08-17,10135,344,"PY","SA","Paraguay"
"36497","Paraguay",2020-08-18,10606,471,"PY","SA","Paraguay"
"36498","Paraguay",2020-08-19,11133,527,"PY","SA","Paraguay"
"36499","Paraguay",2020-08-20,11817,684,"PY","SA","Paraguay"
"36500","Paraguay",2020-08-21,12536,719,"PY","SA","Paraguay"
"36501","Paraguay",2020-08-22,12974,438,"PY","SA","Paraguay"
"36502","Paraguay",2020-08-23,13233,259,"PY","SA","Paraguay"
"36503","Paraguay",2020-08-24,13602,369,"PY","SA","Paraguay"
"36504","Paraguay",2020-08-25,14228,626,"PY","SA","Paraguay"
"36505","Paraguay",2020-08-26,14872,644,"PY","SA","Paraguay"
"36506","Paraguay",2020-08-27,15290,418,"PY","SA","Paraguay"
"36507","Paraguay",2020-08-28,15873,583,"PY","SA","Paraguay"
"36508","Paraguay",2020-08-29,16474,601,"PY","SA","Paraguay"
"36509","Paraguay",2020-08-30,17105,631,"PY","SA","Paraguay"
"36510","Paraguay",2020-08-31,17662,557,"PY","SA","Paraguay"
"36511","Paraguay",2020-09-01,18338,676,"PY","SA","Paraguay"
"36512","Paraguay",2020-09-02,19138,800,"PY","SA","Paraguay"
"36513","Paraguay",2020-09-03,19959,821,"PY","SA","Paraguay"
"36514","Paraguay",2020-09-04,20654,695,"PY","SA","Paraguay"
"36515","Paraguay",2020-09-05,21871,1217,"PY","SA","Paraguay"
"36516","Paraguay",2020-09-06,22486,615,"PY","SA","Paraguay"
"36517","Paraguay",2020-09-07,23353,867,"PY","SA","Paraguay"
"36518","Paraguay",2020-09-08,24214,861,"PY","SA","Paraguay"
"36519","Paraguay",2020-09-09,25026,812,"PY","SA","Paraguay"
"36520","Paraguay",2020-09-10,25631,605,"PY","SA","Paraguay"
"36521","Paraguay",2020-09-11,26512,881,"PY","SA","Paraguay"
"36522","Paraguay",2020-09-12,27324,812,"PY","SA","Paraguay"
"36523","Paraguay",2020-09-13,27817,493,"PY","SA","Paraguay"
"36524","Paraguay",2020-09-14,28367,550,"PY","SA","Paraguay"
"36525","Paraguay",2020-09-15,29298,931,"PY","SA","Paraguay"
"36526","Paraguay",2020-09-16,30419,1121,"PY","SA","Paraguay"
"36527","Paraguay",2020-09-17,31113,694,"PY","SA","Paraguay"
"36528","Paraguay",2020-09-18,32127,1014,"PY","SA","Paraguay"
"36529","Paraguay",2020-09-19,33015,888,"PY","SA","Paraguay"
"36530","Paraguay",2020-09-20,33520,505,"PY","SA","Paraguay"
"36531","Paraguay",2020-09-21,34260,740,"PY","SA","Paraguay"
"36532","Paraguay",2020-09-22,34828,568,"PY","SA","Paraguay"
"36533","Paraguay",2020-09-23,35571,743,"PY","SA","Paraguay"
"36534","Paraguay",2020-09-24,36404,833,"PY","SA","Paraguay"
"36535","Paraguay",2020-09-25,37226,822,"PY","SA","Paraguay"
"36536","Paraguay",2020-09-26,37922,696,"PY","SA","Paraguay"
"36537","Paraguay",2020-09-27,38684,762,"PY","SA","Paraguay"
"36538","Paraguay",2020-09-28,39432,748,"PY","SA","Paraguay"
"36539","Paraguay",2020-09-29,40101,669,"PY","SA","Paraguay"
"36540","Paraguay",2020-09-30,40758,657,"PY","SA","Paraguay"
"36541","Paraguay",2020-10-01,41799,1041,"PY","SA","Paraguay"
"36542","Paraguay",2020-10-02,42684,885,"PY","SA","Paraguay"
"36543","Paraguay",2020-10-03,43452,768,"PY","SA","Paraguay"
"36544","Paraguay",2020-10-04,44182,730,"PY","SA","Paraguay"
"36545","Paraguay",2020-10-05,44715,533,"PY","SA","Paraguay"
"36546","Paraguay",2020-10-06,45647,932,"PY","SA","Paraguay"
"36547","Paraguay",2020-10-07,46435,788,"PY","SA","Paraguay"
"36548","Paraguay",2020-10-08,47316,881,"PY","SA","Paraguay"
"36549","Paraguay",2020-10-09,48275,959,"PY","SA","Paraguay"
"36550","Paraguay",2020-10-10,48978,703,"PY","SA","Paraguay"
"36551","Paraguay",2020-10-11,49675,697,"PY","SA","Paraguay"
"36552","Paraguay",2020-10-12,50344,669,"PY","SA","Paraguay"
"36553","Paraguay",2020-10-13,51197,853,"PY","SA","Paraguay"
"36554","Paraguay",2020-10-14,51845,648,"PY","SA","Paraguay"
"36555","Paraguay",2020-10-15,52596,751,"PY","SA","Paraguay"
"36556","Paraguay",2020-10-16,53482,886,"PY","SA","Paraguay"
"36557","Paraguay",2020-10-17,54015,533,"PY","SA","Paraguay"
"36558","Paraguay",2020-10-18,54724,709,"PY","SA","Paraguay"
"36559","Paraguay",2020-10-19,55452,728,"PY","SA","Paraguay"
"36560","Paraguay",2020-10-20,56073,621,"PY","SA","Paraguay"
"36561","Paraguay",2020-10-21,56819,746,"PY","SA","Paraguay"
"36562","Paraguay",2020-10-22,57526,707,"PY","SA","Paraguay"
"36563","Paraguay",2020-10-23,58259,733,"PY","SA","Paraguay"
"36564","Paraguay",2020-10-24,59043,784,"PY","SA","Paraguay"
"36565","Paraguay",2020-10-25,59594,551,"PY","SA","Paraguay"
"36566","Paraguay",2020-10-26,60109,515,"PY","SA","Paraguay"
"36567","Paraguay",2020-10-27,60557,448,"PY","SA","Paraguay"
"36568","Paraguay",2020-10-28,61290,733,"PY","SA","Paraguay"
"36569","Paraguay",2020-10-29,62050,760,"PY","SA","Paraguay"
"36570","Paraguay",2020-10-30,62596,546,"PY","SA","Paraguay"
"36571","Paraguay",2020-10-31,63185,589,"PY","SA","Paraguay"
"36572","Paraguay",2020-11-01,63731,546,"PY","SA","Paraguay"
"36573","Paraguay",2020-11-02,64156,425,"PY","SA","Paraguay"
"36574","Paraguay",2020-11-03,64628,472,"PY","SA","Paraguay"
"36575","Paraguay",2020-11-04,65258,630,"PY","SA","Paraguay"
"36576","Paraguay",2020-11-05,65778,520,"PY","SA","Paraguay"
"36577","Peru",2020-01-23,0,0,"PE","SA","Peru"
"36578","Peru",2020-01-24,0,0,"PE","SA","Peru"
"36579","Peru",2020-01-25,0,0,"PE","SA","Peru"
"36580","Peru",2020-01-26,0,0,"PE","SA","Peru"
"36581","Peru",2020-01-27,0,0,"PE","SA","Peru"
"36582","Peru",2020-01-28,0,0,"PE","SA","Peru"
"36583","Peru",2020-01-29,0,0,"PE","SA","Peru"
"36584","Peru",2020-01-30,0,0,"PE","SA","Peru"
"36585","Peru",2020-01-31,0,0,"PE","SA","Peru"
"36586","Peru",2020-02-01,0,0,"PE","SA","Peru"
"36587","Peru",2020-02-02,0,0,"PE","SA","Peru"
"36588","Peru",2020-02-03,0,0,"PE","SA","Peru"
"36589","Peru",2020-02-04,0,0,"PE","SA","Peru"
"36590","Peru",2020-02-05,0,0,"PE","SA","Peru"
"36591","Peru",2020-02-06,0,0,"PE","SA","Peru"
"36592","Peru",2020-02-07,0,0,"PE","SA","Peru"
